Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2012,1140.00,1143.80,1134.00,1137.30,1138.323510468808262053,88501,2768,100742769.00,32740,36.99,9.80,-2.70
28-December-2012,1140.00,1147.00,1129.30,1142.25,1137.618128192653855509,131552,3892,149655940.00,46000,34.97,17.70,2.25
27-December-2012,1152.80,1154.00,1133.30,1137.45,1142.722822685986816124,164595,5093,188086463.00,45215,27.47,20.70,-15.35
26-December-2012,1123.60,1149.80,1121.50,1147.95,1140.866940298507462686,160800,4987,183451404.00,45702,28.42,28.30,24.35
24-December-2012,1124.00,1129.40,1113.50,1121.25,1120.436184670494984170,127297,4850,142628165.00,37152,29.19,15.90,-2.75
21-December-2012,1135.00,1138.00,1119.30,1122.70,1130.726967565556680249,115587,4057,130697338.00,24123,20.87,18.70,-12.30
20-December-2012,1144.00,1144.55,1129.40,1138.15,1138.451644932295087093,127908,4576,145617073.00,20186,15.78,15.15,-5.85
19-December-2012,1154.00,1159.00,1132.65,1138.50,1141.249907196266638383,150856,5219,172164396.00,35512,23.54,26.35,-15.50
18-December-2012,1148.00,1153.05,1117.30,1148.75,1140.805332447929842313,379488,9414,432921934.00,102319,26.96,35.75,0.75
17-December-2012,1131.55,1149.00,1131.50,1143.60,1145.259341201121622038,162265,4601,185835507.00,71173,43.86,17.50,12.05
14-December-2012,1115.00,1139.00,1113.55,1136.30,1124.128482482553667706,534353,7479,600681427.00,138401,25.90,25.45,21.30
13-December-2012,1119.80,1132.85,1116.10,1121.65,1124.516677100403233230,217244,7223,244294501.00,86241,39.70,16.75,1.85
12-December-2012,1125.00,1132.40,1106.00,1112.75,1120.407552498363442562,291771,8973,326902432.00,123561,42.35,26.40,-12.25
11-December-2012,1127.80,1149.00,1108.70,1122.40,1129.378820749858371530,310672,9232,350866377.00,93264,30.02,40.30,-5.40
10-December-2012,1139.00,1140.00,1118.00,1121.00,1126.841860000315575214,190129,5298,214245316.00,76529,40.25,22.00,-18.00
7-December-2012,1140.35,1144.00,1122.25,1130.85,1135.166968380400675838,232008,7021,263367818.00,90467,38.99,21.75,-9.50
6-December-2012,1132.00,1143.50,1101.60,1135.05,1121.652904827347537743,300517,9301,337075766.00,122116,40.64,41.90,3.05
5-December-2012,1121.90,1128.00,1108.00,1119.30,1119.019725430376988450,229450,6016,256759076.00,100785,43.92,20.00,-2.60
4-December-2012,1100.00,1123.25,1095.05,1119.15,1113.777421919618360787,267897,9101,298377630.00,97339,36.33,28.20,19.15
3-December-2012,1096.90,1114.00,1093.15,1102.25,1101.083992248803566206,365879,8242,402863510.00,208660,57.03,20.85,5.35
30-November-2012,1100.00,1104.70,1091.20,1098.60,1098.647705172090805361,293595,9627,322557473.00,120217,40.95,13.50,-1.40
29-November-2012,1047.10,1089.80,1045.00,1081.75,1060.639354486320075475,503475,11241,534005399.00,269645,53.56,44.80,34.65
27-November-2012,1029.35,1037.00,1026.00,1034.25,1030.428771587828576650,623789,6848,642770133.00,489911,78.54,11.00,4.90
26-November-2012,1033.25,1035.00,1015.55,1018.55,1021.688258700578936191,861753,5513,880442922.00,695771,80.74,19.45,-14.70
23-November-2012,1037.70,1038.10,1020.45,1025.35,1027.691142667230648377,413725,5028,425181518.00,289345,69.94,17.65,-12.35
22-November-2012,1044.00,1053.40,1029.90,1032.95,1040.245273760736099989,254748,5907,265000403.00,109016,42.79,23.50,-11.05
21-November-2012,1030.00,1047.00,1026.55,1043.75,1040.648911108198733541,312841,7091,325557646.00,137224,43.86,20.45,13.75
20-November-2012,1030.00,1034.65,1015.20,1024.10,1021.464708327903845318,161157,5257,164616188.00,36669,22.75,19.45,-5.90
19-November-2012,1029.00,1033.30,1016.50,1023.00,1024.537679360576136177,146632,5004,150230009.00,31227,21.30,16.80,-6.00
16-November-2012,1051.70,1053.00,1022.00,1026.50,1039.157759364559594663,180788,5214,187867253.00,60152,33.27,31.00,-25.20
15-November-2012,1056.00,1057.90,1043.20,1054.40,1051.799777014672434553,112115,3922,117922532.00,35570,31.73,14.70,-1.60
13-November-2012,1062.50,1062.50,1055.20,1059.00,1059.412165256954410821,65498,2270,69389378.00,19096,29.16,7.30,-3.50
12-November-2012,1064.60,1070.70,1053.25,1060.00,1064.252122979250241633,309353,5133,329229587.00,47890,15.48,17.45,-4.60
9-November-2012,1079.00,1079.00,1055.20,1059.20,1065.939301509047032138,193102,7050,205835011.00,59371,30.75,23.80,-19.80
8-November-2012,1078.70,1082.50,1072.20,1076.05,1077.126615924362252482,168170,6093,181140383.00,56625,33.67,10.30,-2.65
7-November-2012,1083.50,1099.50,1080.25,1092.25,1095.177523687821017647,807588,8878,884452226.00,618793,76.62,19.25,8.75
6-November-2012,1070.30,1087.00,1068.55,1081.85,1076.698498204374795951,171528,5195,184683940.00,57178,33.33,18.45,11.55
5-November-2012,1076.90,1080.70,1067.15,1077.45,1074.795862359060643678,194942,4856,209522855.00,87298,44.78,13.55,0.55
2-November-2012,1072.25,1082.80,1065.10,1079.20,1074.293211166658306720,179427,5629,192757208.00,57921,32.28,17.70,6.95
1-November-2012,1052.00,1061.50,1045.35,1056.75,1054.969706215674309127,160594,5514,169421805.00,23409,14.58,16.15,4.75
31-October-2012,1045.00,1053.60,1036.10,1050.05,1047.014720270825587538,204412,6334,214022373.00,32074,15.69,17.50,5.05
30-October-2012,1071.00,1086.65,1033.20,1044.95,1055.852066832687350596,480663,16012,507509022.00,79965,16.64,53.45,-26.05
29-October-2012,1078.90,1085.00,1063.35,1068.55,1072.438669289228979749,306062,8828,328232724.00,95110,31.08,21.65,-10.35
26-October-2012,1085.70,1102.40,1074.40,1078.25,1088.114369159925103699,781347,23732,850194898.00,144484,18.49,28.00,-7.45
25-October-2012,1069.10,1090.00,1069.10,1086.15,1082.370127345323297302,372923,9089,403640715.00,152954,41.01,20.90,17.05
23-October-2012,1079.50,1087.00,1072.10,1079.25,1080.478156269385333225,185385,6124,200304443.00,48209,26.00,14.90,-0.25
22-October-2012,1054.00,1079.95,1052.00,1073.55,1072.849647531635257698,460325,9676,493859514.00,216357,47.00,27.95,19.55
19-October-2012,1062.00,1075.90,1050.00,1055.75,1061.153893339504200229,272247,8622,288895964.00,54992,20.20,25.90,-6.25
18-October-2012,1053.00,1066.70,1051.50,1064.90,1061.491003468689864806,489522,8386,519623199.00,309079,63.14,15.20,11.90
17-October-2012,1050.00,1055.00,1042.05,1049.55,1047.484712308277856050,149761,4291,156872358.00,32144,21.46,12.95,-0.45
16-October-2012,1060.00,1062.50,1039.70,1042.05,1050.823904021591444759,216382,5813,227379378.00,50808,23.48,22.80,-17.95
15-October-2012,1047.00,1056.90,1032.45,1053.10,1043.431995753436075613,227949,7676,237849280.00,37826,16.59,24.45,6.10
12-October-2012,1061.90,1063.00,1043.55,1045.35,1051.447083567530324733,220612,7112,231961844.00,41080,18.62,19.45,-16.55
11-October-2012,1057.30,1067.10,1048.00,1058.30,1058.518816476244930167,598146,8664,633148796.00,325638,54.44,19.10,1.00
10-October-2012,1056.20,1059.70,1048.35,1053.75,1053.992170428631819616,167953,4965,177021147.00,53030,31.57,11.35,-2.45
9-October-2012,1060.10,1073.80,1057.55,1064.10,1065.772850683627552786,184896,5373,197057137.00,52619,28.46,16.25,4.00
8-October-2012,1070.10,1070.90,1049.20,1052.15,1054.880152294407808243,190158,6106,200593900.00,91990,48.38,21.70,-17.95
5-October-2012,1097.00,1098.00,1053.35,1066.65,1071.669732510495212974,496655,12226,532250131.00,201346,40.54,44.65,-30.35
4-October-2012,1058.90,1094.10,1058.10,1083.70,1085.331386480266860154,417597,11727,453231131.00,179861,43.07,36.00,24.80
3-October-2012,1053.70,1062.65,1045.20,1052.85,1053.253877919996712756,292038,6881,307590156.00,132062,45.22,17.45,-0.85
1-October-2012,1058.00,1060.00,1045.85,1050.60,1051.820461541847865392,318021,5746,334500995.00,184005,57.86,14.15,-7.40
28-September-2012,1066.00,1073.40,1053.85,1057.25,1064.937909627115468456,555078,13533,591123605.00,296757,53.46,19.55,-8.75
27-September-2012,1067.00,1071.50,1052.05,1054.75,1060.491286816628118795,244285,9628,259062114.00,62832,25.72,19.45,-12.25
26-September-2012,1066.00,1071.10,1053.65,1064.00,1062.781484182600331885,283833,10326,301652457.00,70455,24.82,17.45,-2.00
25-September-2012,1075.00,1081.30,1062.00,1066.70,1069.383643683623862694,469201,13777,501755875.00,189776,40.45,19.30,-8.30
24-September-2012,1060.30,1086.75,1058.40,1070.90,1073.809380870087910436,532360,13274,571653162.00,193409,36.33,28.35,10.60
21-September-2012,1029.00,1085.00,1029.00,1065.25,1066.071557398799317359,742411,16984,791463251.00,333807,44.96,56.00,36.25
20-September-2012,1031.00,1041.75,1018.20,1022.45,1029.886392035477732495,244886,6543,252204759.00,89517,36.55,23.55,-8.55
18-September-2012,1050.00,1055.70,1041.10,1048.90,1049.124074321838311536,597940,10421,627313249.00,295717,49.46,14.60,-1.10
17-September-2012,1027.10,1068.70,1027.10,1060.60,1053.948466911972576587,902003,24154,950664679.00,372597,41.31,41.60,33.50
14-September-2012,986.10,1050.75,986.00,1006.35,1008.600288246833768182,914494,23207,922358912.00,331974,36.30,64.75,20.25
13-September-2012,955.80,964.80,955.00,958.70,959.242095466320768889,272913,6820,261789638.00,84703,31.04,9.80,2.90
12-September-2012,949.25,958.80,940.65,949.00,951.350962718672898818,403285,9787,383665573.00,133855,33.19,18.15,-0.25
11-September-2012,930.00,948.90,928.10,945.45,938.496426242967184217,248478,7536,233195715.00,30791,12.39,20.80,15.45
10-September-2012,944.00,946.10,926.35,934.20,932.998889744254329803,258499,7720,241179280.00,76791,29.71,19.75,-9.80
8-September-2012,938.80,943.20,938.00,940.95,940.276625229264316282,24535,1006,23069687.00,8098,33.01,5.20,2.15
7-September-2012,918.00,941.00,916.60,937.85,933.131404543666999425,826425,14368,771163121.00,499752,60.47,24.40,19.85
6-September-2012,888.25,902.90,886.00,895.90,893.799696660857189378,331642,9848,296421519.00,48833,14.72,16.90,7.65
5-September-2012,907.55,910.00,876.50,879.55,888.064998280947469373,552630,15265,490771360.00,207840,37.61,33.50,-28.00
4-September-2012,904.00,914.80,892.80,912.00,903.987200485498825906,290011,8856,262166232.00,30220,10.42,22.00,8.00
3-September-2012,907.70,915.60,896.20,903.45,904.956337387745822439,263910,8110,238827027.00,41869,15.86,19.40,-4.25
31-August-2012,917.70,923.00,897.65,909.30,909.313119852974031499,514739,13329,468058926.00,155110,30.13,25.35,-8.40
30-August-2012,914.80,923.85,904.20,917.70,912.575850428626948413,311343,7376,284124103.00,66984,21.51,19.65,2.90
29-August-2012,926.95,932.00,915.50,917.30,921.549250224185459497,240872,7431,221975411.00,30436,12.64,16.50,-9.65
28-August-2012,935.10,939.90,919.10,922.10,927.262042833140742526,282118,7557,261597313.00,64839,22.98,20.80,-13.00
27-August-2012,959.90,959.90,932.70,935.45,942.284266136421233210,256485,6315,241681780.00,82714,32.25,27.20,-24.45
24-August-2012,969.90,971.60,952.50,955.70,959.080108014727694696,229228,7419,219848015.00,48659,21.23,19.10,-14.20
23-August-2012,975.05,988.55,969.00,973.15,979.969773401400351096,396472,9074,388530576.00,130091,32.81,19.55,-1.90
22-August-2012,967.20,981.75,966.85,973.55,973.580321248075723288,270881,7190,263724411.00,34072,12.58,14.90,6.35
21-August-2012,965.00,978.00,958.20,974.00,967.842984052813170691,184045,6227,178126662.00,32590,17.71,19.80,9.00
17-August-2012,959.20,968.90,952.00,961.70,960.983966321051809339,243238,7111,233747818.00,32306,13.28,16.90,2.50
16-August-2012,970.00,976.05,954.10,956.50,965.142817395469401555,283936,8314,274038791.00,39434,13.89,21.95,-13.50
14-August-2012,950.30,972.90,950.15,969.10,965.902902263198425601,373984,8975,361232231.00,109931,29.39,22.75,18.80
13-August-2012,951.55,954.65,936.60,949.60,945.098826525198938992,235625,7267,222688911.00,64015,27.17,18.05,-1.95
10-August-2012,956.00,961.40,934.90,954.65,948.367403887029790388,550446,12827,522025044.00,243699,44.27,26.50,-1.35
9-August-2012,962.40,973.20,949.05,953.05,961.453226635814372027,311160,9723,299165786.00,56553,18.17,24.15,-9.35
8-August-2012,976.50,980.00,955.60,958.00,966.296409871358707208,300992,8099,290847489.00,74161,24.64,24.40,-18.50
7-August-2012,955.60,977.00,954.00,973.80,969.557023923778316170,832519,12561,807174644.00,494222,59.36,23.00,18.20
6-August-2012,951.00,959.85,950.30,954.00,954.409804243282778446,432731,7434,413002709.00,269072,62.18,9.55,3.00
3-August-2012,952.70,952.70,933.40,939.70,939.176013100334783283,728531,9466,684218840.00,446307,61.26,19.30,-13.00
2-August-2012,957.00,963.25,954.15,958.70,958.221394424419185831,510189,5699,488874015.00,320544,62.83,9.10,1.70
1-August-2012,953.00,964.95,953.00,959.00,959.194206950734818375,259656,7189,249060531.00,43372,16.70,11.95,6.00
31-July-2012,970.20,973.20,950.30,960.75,960.726328676210010846,931190,16378,894618750.00,388358,41.71,22.90,-9.45
30-July-2012,940.25,969.85,940.25,964.30,962.458716070337131022,909676,22238,875525595.00,404857,44.51,29.60,24.05
27-July-2012,930.00,948.75,922.10,928.20,934.386910441548461464,780775,23881,729545940.00,63017,8.07,26.65,-1.80
26-July-2012,924.00,925.00,901.30,906.90,916.366637429662515012,370535,8884,339545912.00,123758,33.40,23.70,-17.10
25-July-2012,916.00,921.90,907.55,918.20,915.325721135135976587,192717,6034,176398827.00,29601,15.36,14.35,2.20
24-July-2012,915.00,921.90,910.50,916.05,917.657226363787713424,216236,6004,198430528.00,44400,20.53,11.40,1.05
23-July-2012,929.00,929.90,909.40,912.45,917.566872317130393979,287705,7127,263988577.00,110885,38.54,20.50,-16.55
20-July-2012,953.00,956.00,932.20,935.00,939.252528302347142926,327888,8447,307969633.00,116533,35.54,23.80,-18.00
19-July-2012,946.10,956.60,945.00,950.05,951.473131967676690215,521605,15430,496293143.00,209431,40.15,11.60,3.95
18-July-2012,923.00,941.00,923.00,937.70,934.171602921461903052,546028,14488,510083852.00,221769,40.61,18.00,14.70
17-July-2012,927.10,931.80,918.60,923.15,925.811662662155462207,367086,9718,339852500.00,145325,39.59,13.20,-3.95
16-July-2012,928.25,933.70,916.70,919.45,927.400368350966921288,754715,13279,699922969.00,437314,57.94,17.00,-8.80
13-July-2012,930.60,936.50,922.75,926.05,929.717420768127590500,253812,8429,235973438.00,70875,27.92,13.75,-4.55
12-July-2012,927.00,935.00,922.55,928.00,928.551345106990279527,430226,13761,399486931.00,139737,32.48,12.45,1.00
11-July-2012,935.00,939.80,929.90,936.95,935.927308846185032027,419322,14229,392454911.00,114673,27.35,9.90,1.95
10-July-2012,934.00,944.50,931.15,942.55,939.973160846127272581,497892,23037,468005117.00,159986,32.13,13.35,8.55
9-July-2012,927.00,942.75,924.00,929.80,932.914784052790277144,454023,14370,423564769.00,108861,23.98,18.75,2.80
6-July-2012,919.00,939.95,911.25,935.20,926.363298049129309389,595734,16852,551866113.00,161723,27.15,28.70,16.20
5-July-2012,901.00,922.90,893.60,920.90,911.741850127011007620,472400,12529,430706850.00,101850,21.56,29.30,19.90
4-July-2012,907.90,911.90,896.90,902.50,903.396300992298027138,349391,10267,315638537.00,94190,26.96,15.00,-5.40
3-July-2012,897.60,910.85,897.60,901.45,905.824741052949191217,424218,10143,384267160.00,129498,30.53,13.25,3.85
2-July-2012,900.00,903.00,885.00,893.95,893.752635162421208497,512587,13359,458125982.00,114121,22.26,18.00,-6.05
29-June-2012,866.05,904.70,866.05,899.60,889.694822493509680332,766141,18558,681631681.00,306606,40.02,38.65,33.55
28-June-2012,856.00,865.00,852.10,856.50,857.566908952974585567,292629,12862,250948947.00,50277,17.18,12.90,0.50
27-June-2012,850.50,861.95,848.70,852.45,855.144391870514082979,281297,8865,240549552.00,56828,20.20,13.25,1.95
26-June-2012,843.80,850.90,837.90,845.45,845.033658556148200771,349094,8175,294996180.00,44273,12.68,13.00,1.65
25-June-2012,855.00,870.45,843.00,847.35,860.089298525856875376,400029,12618,344060662.00,62434,15.61,27.45,-7.65
22-June-2012,839.80,854.85,833.00,852.05,844.212583287245529483,417681,10782,352611556.00,75622,18.11,21.85,12.25
21-June-2012,830.00,854.00,827.70,850.55,842.532050755265536748,450239,13565,379340788.00,62208,13.82,26.30,20.55
20-June-2012,830.00,839.00,827.40,833.30,833.327249277110940067,240355,8196,200294371.00,38910,16.19,11.60,3.30
19-June-2012,811.60,828.85,808.15,826.40,820.019604938480617267,472534,14229,387487144.00,32116,6.80,20.70,14.80
18-June-2012,856.75,864.90,810.60,816.70,828.519835853347075752,682073,18629,565111010.00,157687,23.12,54.30,-40.05
15-June-2012,823.00,853.85,823.00,844.90,841.130223209563101660,425385,14581,357804180.00,57133,13.43,30.85,21.90
14-June-2012,848.50,848.85,817.00,819.40,831.608259494264957104,426152,13555,354391523.00,58239,13.67,31.85,-29.10
13-June-2012,838.00,857.45,835.05,849.10,846.835652870543740509,429396,13061,363627842.00,73385,17.09,22.40,11.10
12-June-2012,817.90,841.00,815.00,838.80,831.990308222784949240,436762,11125,363381751.00,68942,15.78,26.00,20.90
11-June-2012,837.00,848.00,820.00,825.50,836.700491766655449447,353623,10316,295876538.00,81685,23.10,28.00,-11.50
8-June-2012,831.20,835.00,812.75,829.00,822.249055795778291927,336262,11065,276491112.00,46536,13.84,22.25,-2.20
7-June-2012,817.50,836.75,815.60,829.95,824.269471757783967314,622915,13335,513449818.00,182371,29.28,21.15,12.45
6-June-2012,798.75,809.80,796.15,807.10,804.370982189139314520,482290,12881,387940081.00,163818,33.97,13.65,8.35
5-June-2012,796.05,803.00,786.10,790.25,795.375153146642320003,467689,12764,371988210.00,119276,25.50,16.90,-5.80
4-June-2012,769.00,794.80,767.95,790.30,780.333742726448978700,366396,11599,285911162.00,43862,11.97,26.85,21.30
1-June-2012,786.00,795.45,778.15,781.70,786.551449572312624169,385562,10358,303264350.00,88342,22.91,17.30,-4.30
31-May-2012,802.00,802.00,781.55,784.30,787.070165125509343156,472913,13695,372215713.00,112383,23.76,20.45,-17.70
30-May-2012,833.00,837.70,813.20,817.00,825.575889624665938203,303836,8375,250839676.00,63849,21.01,24.50,-16.00
29-May-2012,840.00,843.50,830.20,838.95,839.485680354820206655,247562,7734,207824754.00,34065,13.76,13.30,-1.05
28-May-2012,819.80,836.10,818.00,834.55,828.799343639522229056,295874,8776,245220177.00,72185,24.40,18.10,14.75
25-May-2012,820.80,824.80,806.10,815.90,815.512373003029676226,410935,13662,335122577.00,22251,5.41,18.70,-4.90
24-May-2012,800.05,824.90,792.50,819.90,806.848622664546788120,455372,13003,367416271.00,46069,10.12,32.40,19.85
23-May-2012,798.80,805.45,792.00,795.70,798.057531561490025237,353041,11029,281747029.00,34167,9.68,13.45,-3.10
22-May-2012,818.00,823.60,796.00,800.85,813.505246206417994474,381895,11768,310673586.00,39491,10.34,27.60,-17.15
21-May-2012,799.90,818.00,799.25,810.80,810.664045835869478921,377870,12153,306325623.00,48270,12.77,18.75,10.90
18-May-2012,770.05,809.80,767.00,805.05,789.332406349964467777,519247,17113,409858484.00,58914,11.35,42.80,35.00
17-May-2012,799.00,806.80,781.10,787.25,794.052065414292037215,438314,13496,348044137.00,53460,12.20,25.70,-11.75
16-May-2012,802.75,802.75,780.50,794.10,791.504547250323820830,508769,16676,402692977.00,96807,19.03,22.25,-8.65
15-May-2012,795.30,820.50,791.00,816.70,811.163937757269080517,457692,13096,371263245.00,75320,16.46,29.50,21.40
